year,geoid,State,State abr.,County,share_creative_class
2014,38051,North Dakota,ND,McIntosh County,0.13187
2014,38053,North Dakota,ND,McKenzie County,0.18182
2014,38055,North Dakota,ND,McLean County,0.13565
2014,38057,North Dakota,ND,Mercer County,0.17907
2014,38059,North Dakota,ND,Morton County,0.18696
2014,38061,North Dakota,ND,Mountrail County,0.20077
2014,38063,North Dakota,ND,Nelson County,0.14478
2014,38065,North Dakota,ND,Oliver County,0.13068
2014,38067,North Dakota,ND,Pembina County,0.15671
2014,38069,North Dakota,ND,Pierce County,0.10849
2014,38071,North Dakota,ND,Ramsey County,0.17839
2014,38073,North Dakota,ND,Ransom County,0.14652
2014,38075,North Dakota,ND,Renville County,0.12977
2014,38077,North Dakota,ND,Richland County,0.16579
2014,38079,North Dakota,ND,Rolette County,0.18392
2014,38081,North Dakota,ND,Sargent County,0.14112
2014,38083,North Dakota,ND,Sheridan County,0.08871
2014,38085,North Dakota,ND,Sioux County,0.107
2014,38087,North Dakota,ND,Slope County,0.11392
2014,38089,North Dakota,ND,Stark County,0.19435
2014,38091,North Dakota,ND,Steele County,0.16751
2014,38093,North Dakota,ND,Stutsman County,0.19531
2014,38095,North Dakota,ND,Towner County,0.13675
2014,38097,North Dakota,ND,Traill County,0.17811
2014,38099,North Dakota,ND,Walsh County,0.11501
2014,38101,North Dakota,ND,Ward County,0.2018
2014,38103,North Dakota,ND,Wells County,0.14078
2014,38105,North Dakota,ND,Williams County,0.1755
2014,39001,Ohio,OH,Adams County,0.13546
2014,39003,Ohio,OH,Allen County,0.17074
2014,39005,Ohio,OH,Ashland County,0.17457
2014,39007,Ohio,OH,Ashtabula County,0.16762
2014,39009,Ohio,OH,Athens County,0.2604
2014,39011,Ohio,OH,Auglaize County,0.18272
2014,39013,Ohio,OH,Belmont County,0.14558
2014,39015,Ohio,OH,Brown County,0.15704
2014,39017,Ohio,OH,Butler County,0.25028
2014,39019,Ohio,OH,Carroll County,0.15279
2014,39021,Ohio,OH,Champaign County,0.17342
2014,39023,Ohio,OH,Clark County,0.1906
2014,39025,Ohio,OH,Clermont County,0.26291
2014,39027,Ohio,OH,Clinton County,0.18781
2014,39029,Ohio,OH,Columbiana County,0.1506
2014,39031,Ohio,OH,Coshocton County,0.1528
2014,39033,Ohio,OH,Crawford County,0.14546
2014,39035,Ohio,OH,Cuyahoga County,0.25662
2014,39037,Ohio,OH,Darke County,0.17705
2014,39039,Ohio,OH,Defiance County,0.16799
2014,39041,Ohio,OH,Delaware County,0.40531
2014,39043,Ohio,OH,Erie County,0.18723
2014,39045,Ohio,OH,Fairfield County,0.25145
2014,39047,Ohio,OH,Fayette County,0.14961
2014,39049,Ohio,OH,Franklin County,0.28942
2014,39051,Ohio,OH,Fulton County,0.17387
2014,39053,Ohio,OH,Gallia County,0.16965
2014,39055,Ohio,OH,Geauga County,0.28877
2014,39057,Ohio,OH,Greene County,0.28947
2014,39059,Ohio,OH,Guernsey County,0.14135
2014,39061,Ohio,OH,Hamilton County,0.27244
2014,39063,Ohio,OH,Hancock County,0.22162
2014,39065,Ohio,OH,Hardin County,0.13184
2014,39067,Ohio,OH,Harrison County,0.14318
2014,39069,Ohio,OH,Henry County,0.15025
2014,39071,Ohio,OH,Highland County,0.14318
2014,39073,Ohio,OH,Hocking County,0.16313
2014,39075,Ohio,OH,Holmes County,0.12244
2014,39077,Ohio,OH,Huron County,0.13296
2014,39079,Ohio,OH,Jackson County,0.15789
2014,39081,Ohio,OH,Jefferson County,0.16053
2014,39083,Ohio,OH,Knox County,0.21145
2014,39085,Ohio,OH,Lake County,0.24595
2014,39087,Ohio,OH,Lawrence County,0.16168
2014,39089,Ohio,OH,Licking County,0.22889
2014,39091,Ohio,OH,Logan County,0.15243
2014,39093,Ohio,OH,Lorain County,0.22017
2014,39095,Ohio,OH,Lucas County,0.21181
2014,39097,Ohio,OH,Madison County,0.18548
2014,39099,Ohio,OH,Mahoning County,0.21462
2014,39101,Ohio,OH,Marion County,0.14645
2014,39103,Ohio,OH,Medina County,0.28274
2014,39105,Ohio,OH,Meigs County,0.14508
2014,39107,Ohio,OH,Mercer County,0.16435
2014,39109,Ohio,OH,Miami County,0.20853
2014,39111,Ohio,OH,Monroe County,0.13722
2014,39113,Ohio,OH,Montgomery County,0.2435
2014,39115,Ohio,OH,Morgan County,0.14632
2014,39117,Ohio,OH,Morrow County,0.16759
2014,39119,Ohio,OH,Muskingum County,0.17358
2014,39121,Ohio,OH,Noble County,0.12806
2014,39123,Ohio,OH,Ottawa County,0.1884
2014,39125,Ohio,OH,Paulding County,0.14092
2014,39127,Ohio,OH,Perry County,0.13281
2014,39129,Ohio,OH,Pickaway County,0.18765
2014,39131,Ohio,OH,Pike County,0.15771
2014,39133,Ohio,OH,Portage County,0.2388
2014,39135,Ohio,OH,Preble County,0.16248
2014,39137,Ohio,OH,Putnam County,0.1661
2014,39139,Ohio,OH,Richland County,0.17499
2014,39141,Ohio,OH,Ross County,0.1844
2014,39143,Ohio,OH,Sandusky County,0.14664
2014,39145,Ohio,OH,Scioto County,0.16087
2014,39147,Ohio,OH,Seneca County,0.1496
2014,39149,Ohio,OH,Shelby County,0.16893
2014,39151,Ohio,OH,Stark County,0.2124
2014,39153,Ohio,OH,Summit County,0.27149
2014,39155,Ohio,OH,Trumbull County,0.1793
2014,39157,Ohio,OH,Tuscarawas County,0.18012
2014,39159,Ohio,OH,Union County,0.26149
2014,39161,Ohio,OH,Van Wert County,0.14301
2014,39163,Ohio,OH,Vinton County,0.18054
2014,39165,Ohio,OH,Warren County,0.32853
2014,39167,Ohio,OH,Washington County,0.19433
2014,39169,Ohio,OH,Wayne County,0.18553
2014,39171,Ohio,OH,Williams County,0.15391
2014,39173,Ohio,OH,Wood County,0.25386
2014,39175,Ohio,OH,Wyandot County,0.14151
2014,40001,Oklahoma,OK,Adair County,0.11209
2014,40003,Oklahoma,OK,Alfalfa County,0.13981
2014,40005,Oklahoma,OK,Atoka County,0.14399
2014,40007,Oklahoma,OK,Beaver County,0.10626
2014,40009,Oklahoma,OK,Beckham County,0.19055
2014,40011,Oklahoma,OK,Blaine County,0.15891
2014,40013,Oklahoma,OK,Bryan County,0.19077
2014,40015,Oklahoma,OK,Caddo County,0.1459
2014,40017,Oklahoma,OK,Canadian County,0.26657
2014,40019,Oklahoma,OK,Carter County,0.17047
2014,40021,Oklahoma,OK,Cherokee County,0.191
2014,40023,Oklahoma,OK,Choctaw County,0.12121
2014,40025,Oklahoma,OK,Cimarron County,0.14097
2014,40027,Oklahoma,OK,Cleveland County,0.26508
2014,40029,Oklahoma,OK,Coal County,0.10284
2014,40031,Oklahoma,OK,Comanche County,0.17211
2014,40033,Oklahoma,OK,Cotton County,0.17137
2014,40035,Oklahoma,OK,Craig County,0.13699
2014,40037,Oklahoma,OK,Creek County,0.20406
2014,40039,Oklahoma,OK,Custer County,0.18212
2014,40041,Oklahoma,OK,Delaware County,0.17618
2014,40043,Oklahoma,OK,Dewey County,0.1203
2014,40045,Oklahoma,OK,Ellis County,0.17414
2014,40047,Oklahoma,OK,Garfield County,0.16376
2014,40049,Oklahoma,OK,Garvin County,0.16075
2014,40051,Oklahoma,OK,Grady County,0.18984
2014,40053,Oklahoma,OK,Grant County,0.13594
2014,40055,Oklahoma,OK,Greer County,0.1219
2014,40057,Oklahoma,OK,Harmon County,0.15918
2014,40059,Oklahoma,OK,Harper County,0.11892
2014,40061,Oklahoma,OK,Haskell County,0.1576
2014,40063,Oklahoma,OK,Hughes County,0.10939
2014,40065,Oklahoma,OK,Jackson County,0.17184
2014,40067,Oklahoma,OK,Jefferson County,0.13371
2014,40069,Oklahoma,OK,Johnston County,0.16267
2014,40071,Oklahoma,OK,Kay County,0.17679
2014,40073,Oklahoma,OK,Kingfisher County,0.19619
2014,40075,Oklahoma,OK,Kiowa County,0.14321
2014,40077,Oklahoma,OK,Latimer County,0.13468
2014,40079,Oklahoma,OK,Le Flore County,0.13451
2014,40081,Oklahoma,OK,Lincoln County,0.17408
2014,40083,Oklahoma,OK,Logan County,0.23087
2014,40085,Oklahoma,OK,Love County,0.14033
2014,40087,Oklahoma,OK,McClain County,0.2192
2014,40089,Oklahoma,OK,McCurtain County,0.13193
2014,40091,Oklahoma,OK,McIntosh County,0.13905
2014,40093,Oklahoma,OK,Major County,0.12262
2014,40095,Oklahoma,OK,Marshall County,0.15333
2014,40097,Oklahoma,OK,Mayes County,0.15269
2014,40099,Oklahoma,OK,Murray County,0.15385
2014,40101,Oklahoma,OK,Muskogee County,0.17707
2014,40103,Oklahoma,OK,Noble County,0.22445
2014,40105,Oklahoma,OK,Nowata County,0.11667
2014,40107,Oklahoma,OK,Okfuskee County,0.1417
2014,40109,Oklahoma,OK,Oklahoma County,0.24892
2014,40111,Oklahoma,OK,Okmulgee County,0.17019
2014,40113,Oklahoma,OK,Osage County,0.18523
2014,40115,Oklahoma,OK,Ottawa County,0.14678
2014,40117,Oklahoma,OK,Pawnee County,0.15007
2014,40119,Oklahoma,OK,Payne County,0.29574
2014,40121,Oklahoma,OK,Pittsburg County,0.1516
2014,40123,Oklahoma,OK,Pontotoc County,0.21463
2014,40125,Oklahoma,OK,Pottawatomie County,0.17625
2014,40127,Oklahoma,OK,Pushmataha County,0.11565
2014,40129,Oklahoma,OK,Roger Mills County,0.13245
2014,40131,Oklahoma,OK,Rogers County,0.23771
2014,40133,Oklahoma,OK,Seminole County,0.13949
2014,40135,Oklahoma,OK,Sequoyah County,0.13461
2014,40137,Oklahoma,OK,Stephens County,0.18459
2014,40139,Oklahoma,OK,Texas County,0.14032
2014,40141,Oklahoma,OK,Tillman County,0.15008
2014,40143,Oklahoma,OK,Tulsa County,0.27007
2014,40145,Oklahoma,OK,Wagoner County,0.23351
2014,40147,Oklahoma,OK,Washington County,0.23998
2014,40149,Oklahoma,OK,Washita County,0.16602
2014,40151,Oklahoma,OK,Woods County,0.20375
2014,40153,Oklahoma,OK,Woodward County,0.16283
2014,41001,Oregon,OR,Baker County,0.20824
2014,41003,Oregon,OR,Benton County,0.33444
2014,41005,Oregon,OR,Clackamas County,0.29011
2014,41007,Oregon,OR,Clatsop County,0.1909
2014,41009,Oregon,OR,Columbia County,0.20372
2014,41011,Oregon,OR,Coos County,0.19556
2014,41013,Oregon,OR,Crook County,0.16086
2014,41015,Oregon,OR,Curry County,0.18782
2014,41017,Oregon,OR,Deschutes County,0.26066
2014,41019,Oregon,OR,Douglas County,0.16113
2014,41021,Oregon,OR,Gilliam County,0.16751
2014,41023,Oregon,OR,Grant County,0.18137
2014,41025,Oregon,OR,Harney County,0.19389
2014,41027,Oregon,OR,Hood River County,0.20529
2014,41029,Oregon,OR,Jackson County,0.22586
2014,41031,Oregon,OR,Jefferson County,0.13428
2014,41033,Oregon,OR,Josephine County,0.19636
2014,41035,Oregon,OR,Klamath County,0.19638
2014,41037,Oregon,OR,Lake County,0.22105
2014,41039,Oregon,OR,Lane County,0.24435
2014,41041,Oregon,OR,Lincoln County,0.23321
2014,41043,Oregon,OR,Linn County,0.19185
2014,41045,Oregon,OR,Malheur County,0.14954
2014,41047,Oregon,OR,Marion County,0.19419
2014,41049,Oregon,OR,Morrow County,0.10137
2014,41051,Oregon,OR,Multnomah County,0.30384
2014,41053,Oregon,OR,Polk County,0.2301
2014,41055,Oregon,OR,Sherman County,0.13174
2014,41057,Oregon,OR,Tillamook County,0.18114
2014,41059,Oregon,OR,Umatilla County,0.16007
2014,41061,Oregon,OR,Union County,0.20988
2014,41063,Oregon,OR,Wallowa County,0.22559
2014,41065,Oregon,OR,Wasco County,0.17827
2014,41067,Oregon,OR,Washington County,0.34536
2014,41069,Oregon,OR,Wheeler County,0.14
2014,41071,Oregon,OR,Yamhill County,0.22888
2014,42001,Pennsylvania,PA,Adams County,0.18916
2014,42003,Pennsylvania,PA,Allegheny County,0.28858
2014,42005,Pennsylvania,PA,Armstrong County,0.15314
2014,42007,Pennsylvania,PA,Beaver County,0.19622
2014,42009,Pennsylvania,PA,Bedford County,0.15142
2014,42011,Pennsylvania,PA,Berks County,0.21233
2014,42013,Pennsylvania,PA,Blair County,0.19211
2014,42015,Pennsylvania,PA,Bradford County,0.14815
2014,42017,Pennsylvania,PA,Bucks County,0.30589
2014,42019,Pennsylvania,PA,Butler County,0.26052
2014,42021,Pennsylvania,PA,Cambria County,0.17412
2014,42023,Pennsylvania,PA,Cameron County,0.18818
2014,42025,Pennsylvania,PA,Carbon County,0.16179
2014,42027,Pennsylvania,PA,Centre County,0.32246
2014,42029,Pennsylvania,PA,Chester County,0.36605
2014,42031,Pennsylvania,PA,Clarion County,0.16442
2014,42033,Pennsylvania,PA,Clearfield County,0.16907
2014,42035,Pennsylvania,PA,Clinton County,0.1403
2014,42037,Pennsylvania,PA,Columbia County,0.17081
2014,42039,Pennsylvania,PA,Crawford County,0.19008
2014,42041,Pennsylvania,PA,Cumberland County,0.26475
2014,42043,Pennsylvania,PA,Dauphin County,0.24783
2014,42045,Pennsylvania,PA,Delaware County,0.2818
2014,42047,Pennsylvania,PA,Elk County,0.16793
2014,42049,Pennsylvania,PA,Erie County,0.21193
2014,42051,Pennsylvania,PA,Fayette County,0.15898
2014,42053,Pennsylvania,PA,Forest County,0.12346
2014,42055,Pennsylvania,PA,Franklin County,0.18634
2014,42057,Pennsylvania,PA,Fulton County,0.14739
2014,42059,Pennsylvania,PA,Greene County,0.15231
2014,42061,Pennsylvania,PA,Huntingdon County,0.15243
2014,42063,Pennsylvania,PA,Indiana County,0.16797
2014,42065,Pennsylvania,PA,Jefferson County,0.14032
2014,42067,Pennsylvania,PA,Juniata County,0.13076
2014,42069,Pennsylvania,PA,Lackawanna County,0.20724
2014,42071,Pennsylvania,PA,Lancaster County,0.20501
2014,42073,Pennsylvania,PA,Lawrence County,0.18015
2014,42075,Pennsylvania,PA,Lebanon County,0.18525
2014,42077,Pennsylvania,PA,Lehigh County,0.2504
2014,42079,Pennsylvania,PA,Luzerne County,0.19202
2014,42081,Pennsylvania,PA,Lycoming County,0.17974
2014,42083,Pennsylvania,PA,McKean County,0.17571
2014,42085,Pennsylvania,PA,Mercer County,0.1715
2014,42087,Pennsylvania,PA,Mifflin County,0.13025
2014,42089,Pennsylvania,PA,Monroe County,0.22646
2014,42091,Pennsylvania,PA,Montgomery County,0.34832
2014,42093,Pennsylvania,PA,Montour County,0.16401
2014,42095,Pennsylvania,PA,Northampton County,0.24192
2014,42097,Pennsylvania,PA,Northumberland County,0.12917
2014,42099,Pennsylvania,PA,Perry County,0.17294
2014,42101,Pennsylvania,PA,Philadelphia County,0.20953
2014,42103,Pennsylvania,PA,Pike County,0.21523
2014,42105,Pennsylvania,PA,Potter County,0.17978
2014,42107,Pennsylvania,PA,Schuylkill County,0.16521
2014,42109,Pennsylvania,PA,Snyder County,0.14184
2014,42111,Pennsylvania,PA,Somerset County,0.1479
2014,42113,Pennsylvania,PA,Sullivan County,0.13051
2014,42115,Pennsylvania,PA,Susquehanna County,0.17281
2014,42117,Pennsylvania,PA,Tioga County,0.17165
2014,42119,Pennsylvania,PA,Union County,0.22304
2014,42121,Pennsylvania,PA,Venango County,0.16598
2014,42123,Pennsylvania,PA,Warren County,0.17363
2014,42125,Pennsylvania,PA,Washington County,0.22976
2014,42127,Pennsylvania,PA,Wayne County,0.18353
2014,42129,Pennsylvania,PA,Westmoreland County,0.23315
2014,42131,Pennsylvania,PA,Wyoming County,0.17451
2014,42133,Pennsylvania,PA,York County,0.22165
2014,44001,Rhode Island,RI,Bristol County,0.30554
2014,44003,Rhode Island,RI,Kent County,0.26906
2014,44005,Rhode Island,RI,Newport County,0.30219
2014,44007,Rhode Island,RI,Providence County,0.22963
2014,44009,Rhode Island,RI,Washington County,0.29237
2014,45001,South Carolina,SC,Abbeville County,0.1243
2014,45003,South Carolina,SC,Aiken County,0.23856
2014,45005,South Carolina,SC,Allendale County,0.13218
2014,45007,South Carolina,SC,Anderson County,0.20998
2014,45009,South Carolina,SC,Bamberg County,0.14184
2014,45011,South Carolina,SC,Barnwell County,0.15048
2014,45013,South Carolina,SC,Beaufort County,0.24599
2014,45015,South Carolina,SC,Berkeley County,0.2219
2014,45017,South Carolina,SC,Calhoun County,0.18774
2014,45019,South Carolina,SC,Charleston County,0.28014
2014,45021,South Carolina,SC,Cherokee County,0.13896
2014,45023,South Carolina,SC,Chester County,0.14568
2014,45025,South Carolina,SC,Chesterfield County,0.13237
2014,45027,South Carolina,SC,Clarendon County,0.13727
2014,45029,South Carolina,SC,Colleton County,0.18692
2014,45031,South Carolina,SC,Darlington County,0.14429
2014,45033,South Carolina,SC,Dillon County,0.11692
2014,45035,South Carolina,SC,Dorchester County,0.25275
2014,45037,South Carolina,SC,Edgefield County,0.1531
2014,45039,South Carolina,SC,Fairfield County,0.16727
2014,45041,South Carolina,SC,Florence County,0.19219
2014,45043,South Carolina,SC,Georgetown County,0.19463
2014,45045,South Carolina,SC,Greenville County,0.27465
2014,45047,South Carolina,SC,Greenwood County,0.20038
2014,45049,South Carolina,SC,Hampton County,0.12516
2014,45051,South Carolina,SC,Horry County,0.21726
2014,45053,South Carolina,SC,Jasper County,0.09799
2014,45055,South Carolina,SC,Kershaw County,0.19411
2014,45057,South Carolina,SC,Lancaster County,0.17617
2014,45059,South Carolina,SC,Laurens County,0.13945
2014,45061,South Carolina,SC,Lee County,0.13978
2014,45063,South Carolina,SC,Lexington County,0.25442
2014,45065,South Carolina,SC,McCormick County,0.15743
2014,45067,South Carolina,SC,Marion County,0.13441
2014,45069,South Carolina,SC,Marlboro County,0.11578
2014,45071,South Carolina,SC,Newberry County,0.18392
2014,45073,South Carolina,SC,Oconee County,0.20679
2014,45075,South Carolina,SC,Orangeburg County,0.16125
2014,45077,South Carolina,SC,Pickens County,0.22453
2014,45079,South Carolina,SC,Richland County,0.27064
2014,45081,South Carolina,SC,Saluda County,0.1382
2014,45083,South Carolina,SC,Spartanburg County,0.20605
2014,45085,South Carolina,SC,Sumter County,0.15734
2014,45087,South Carolina,SC,Union County,0.13363
2014,45089,South Carolina,SC,Williamsburg County,0.09727
2014,45091,South Carolina,SC,York County,0.27872
2014,46003,South Dakota,SD,Aurora County,0.11307
2014,46005,South Dakota,SD,Beadle County,0.16295
2014,46007,South Dakota,SD,Bennett County,0.125
2014,46009,South Dakota,SD,Bon Homme County,0.13554
2014,46011,South Dakota,SD,Brookings County,0.23051
2014,46013,South Dakota,SD,Brown County,0.20344
2014,46015,South Dakota,SD,Brule County,0.15856
2014,46017,South Dakota,SD,Buffalo County,0.09917
2014,46019,South Dakota,SD,Butte County,0.17909
2014,46021,South Dakota,SD,Campbell County,0.10204
2014,46023,South Dakota,SD,Charles Mix County,0.13
2014,46025,South Dakota,SD,Clark County,0.13483
2014,46027,South Dakota,SD,Clay County,0.25284
2014,46029,South Dakota,SD,Codington County,0.23969
2014,46031,South Dakota,SD,Corson County,0.15041
2014,46033,South Dakota,SD,Custer County,0.23522
2014,46035,South Dakota,SD,Davison County,0.17028
2014,46037,South Dakota,SD,Day County,0.1216
2014,46039,South Dakota,SD,Deuel County,0.13537
2014,46041,South Dakota,SD,Dewey County,0.17287
2014,46043,South Dakota,SD,Douglas County,0.08814
2014,46045,South Dakota,SD,Edmunds County,0.15233
2014,46047,South Dakota,SD,Fall River County,0.14767
2014,46049,South Dakota,SD,Faulk County,0.13242
2014,46051,South Dakota,SD,Grant County,0.14586
2014,46053,South Dakota,SD,Gregory County,0.16667
2014,46055,South Dakota,SD,Haakon County,0.17277
2014,46057,South Dakota,SD,Hamlin County,0.15483
2014,46059,South Dakota,SD,Hand County,0.13514
2014,46061,South Dakota,SD,Hanson County,0.13725
2014,46063,South Dakota,SD,Harding County,0.0942
2014,46065,South Dakota,SD,Hughes County,0.3066
2014,46067,South Dakota,SD,Hutchinson County,0.15661
2014,46069,South Dakota,SD,Hyde County,0.15385
2014,46071,South Dakota,SD,Jackson County,0.15741
2014,46073,South Dakota,SD,Jerauld County,0.14851
2014,46075,South Dakota,SD,Jones County,0.08696
2014,46077,South Dakota,SD,Kingsbury County,0.1485
2014,46079,South Dakota,SD,Lake County,0.18935
2014,46081,South Dakota,SD,Lawrence County,0.23306
2014,46083,South Dakota,SD,Lincoln County,0.28445
2014,46085,South Dakota,SD,Lyman County,0.15029
2014,46087,South Dakota,SD,McCook County,0.15556
2014,46089,South Dakota,SD,McPherson County,0.13659
2014,46091,South Dakota,SD,Marshall County,0.13953
2014,46093,South Dakota,SD,Meade County,0.17827
2014,46095,South Dakota,SD,Mellette County,0.13475
2014,46097,South Dakota,SD,Miner County,0.13546
2014,46099,South Dakota,SD,Minnehaha County,0.2162
2014,46101,South Dakota,SD,Moody County,0.14184
2014,46103,South Dakota,SD,Pennington County,0.23613
2014,46105,South Dakota,SD,Perkins County,0.12969
2014,46107,South Dakota,SD,Potter County,0.10569
2014,46109,South Dakota,SD,Roberts County,0.15454
2014,46111,South Dakota,SD,Sanborn County,0.15546
2014,46113,South Dakota,SD,Shannon County,0.12556
2014,46115,South Dakota,SD,Spink County,0.15033
2014,46117,South Dakota,SD,Stanley County,0.22129
2014,46119,South Dakota,SD,Sully County,0.16867
2014,46121,South Dakota,SD,Todd County,0.14114
2014,46123,South Dakota,SD,Tripp County,0.09983
2014,46125,South Dakota,SD,Turner County,0.14537
2014,46127,South Dakota,SD,Union County,0.25809
2014,46129,South Dakota,SD,Walworth County,0.206
2014,46135,South Dakota,SD,Yankton County,0.20592
2014,46137,South Dakota,SD,Ziebach County,0.09249
2014,47001,Tennessee,TN,Anderson County,0.23997
2014,47003,Tennessee,TN,Bedford County,0.15542
2014,47005,Tennessee,TN,Benton County,0.14125
2014,47007,Tennessee,TN,Bledsoe County,0.09145
2014,47009,Tennessee,TN,Blount County,0.21258
2014,47011,Tennessee,TN,Bradley County,0.19078
2014,47013,Tennessee,TN,Campbell County,0.13883
2014,47015,Tennessee,TN,Cannon County,0.11504
2014,47017,Tennessee,TN,Carroll County,0.14868
2014,47019,Tennessee,TN,Carter County,0.15369
2014,47021,Tennessee,TN,Cheatham County,0.24914
2014,47023,Tennessee,TN,Chester County,0.14502
2014,47025,Tennessee,TN,Claiborne County,0.15602
2014,47027,Tennessee,TN,Clay County,0.12361
2014,47029,Tennessee,TN,Cocke County,0.13789
2014,47031,Tennessee,TN,Coffee County,0.20181
2014,47033,Tennessee,TN,Crockett County,0.14477
2014,47035,Tennessee,TN,Cumberland County,0.1547
2014,47037,Tennessee,TN,Davidson County,0.28236
2014,47039,Tennessee,TN,Decatur County,0.13436
2014,47041,Tennessee,TN,DeKalb County,0.18693
2014,47043,Tennessee,TN,Dickson County,0.178
2014,47045,Tennessee,TN,Dyer County,0.15741
2014,47047,Tennessee,TN,Fayette County,0.24595
2014,47049,Tennessee,TN,Fentress County,0.1088
2014,47051,Tennessee,TN,Franklin County,0.20559
2014,47053,Tennessee,TN,Gibson County,0.17793
2014,47055,Tennessee,TN,Giles County,0.18324
2014,47057,Tennessee,TN,Grainger County,0.1307
2014,47059,Tennessee,TN,Greene County,0.16039
2014,47061,Tennessee,TN,Grundy County,0.09353
2014,47063,Tennessee,TN,Hamblen County,0.16537
2014,47065,Tennessee,TN,Hamilton County,0.25292
2014,47067,Tennessee,TN,Hancock County,0.13093
2014,47069,Tennessee,TN,Hardeman County,0.14169
2014,47071,Tennessee,TN,Hardin County,0.16507
2014,47073,Tennessee,TN,Hawkins County,0.1601
2014,47075,Tennessee,TN,Haywood County,0.10661
2014,47077,Tennessee,TN,Henderson County,0.16263
2014,47079,Tennessee,TN,Henry County,0.1528
2014,47081,Tennessee,TN,Hickman County,0.16427
2014,47083,Tennessee,TN,Houston County,0.13322
2014,47085,Tennessee,TN,Humphreys County,0.12163
2014,47087,Tennessee,TN,Jackson County,0.11821
2014,47089,Tennessee,TN,Jefferson County,0.17933
2014,47091,Tennessee,TN,Johnson County,0.12693
2014,47093,Tennessee,TN,Knox County,0.29061
2014,47095,Tennessee,TN,Lake County,0.11166
2014,47097,Tennessee,TN,Lauderdale County,0.12171
2014,47099,Tennessee,TN,Lawrence County,0.14104
2014,47101,Tennessee,TN,Lewis County,0.13266
2014,47103,Tennessee,TN,Lincoln County,0.18214
2014,47105,Tennessee,TN,Loudon County,0.19965
2014,47107,Tennessee,TN,McMinn County,0.18079
2014,47109,Tennessee,TN,McNairy County,0.15717
2014,47111,Tennessee,TN,Macon County,0.13029
2014,47113,Tennessee,TN,Madison County,0.1951
2014,47115,Tennessee,TN,Marion County,0.15454
2014,47117,Tennessee,TN,Marshall County,0.16573
2014,47119,Tennessee,TN,Maury County,0.18422
2014,47121,Tennessee,TN,Meigs County,0.1752
2014,47123,Tennessee,TN,Monroe County,0.12836
2014,47125,Tennessee,TN,Montgomery County,0.19871
2014,47127,Tennessee,TN,Moore County,0.14237
2014,47129,Tennessee,TN,Morgan County,0.12229
2014,47131,Tennessee,TN,Obion County,0.15861
2014,47133,Tennessee,TN,Overton County,0.1419
2014,47135,Tennessee,TN,Perry County,0.12754
2014,47137,Tennessee,TN,Pickett County,0.16916
2014,47139,Tennessee,TN,Polk County,0.12119
2014,47141,Tennessee,TN,Putnam County,0.24156
2014,47143,Tennessee,TN,Rhea County,0.14749
2014,47145,Tennessee,TN,Roane County,0.20128
2014,47147,Tennessee,TN,Robertson County,0.18658
2014,47149,Tennessee,TN,Rutherford County,0.24406
2014,47151,Tennessee,TN,Scott County,0.14898
2014,47153,Tennessee,TN,Sequatchie County,0.16755
2014,47155,Tennessee,TN,Sevier County,0.18793
2014,47157,Tennessee,TN,Shelby County,0.24225
2014,47159,Tennessee,TN,Smith County,0.1761
2014,47161,Tennessee,TN,Stewart County,0.12927
2014,47163,Tennessee,TN,Sullivan County,0.21104
2014,47165,Tennessee,TN,Sumner County,0.25714
2014,47167,Tennessee,TN,Tipton County,0.18297
2014,47169,Tennessee,TN,Trousdale County,0.18006
2014,47171,Tennessee,TN,Unicoi County,0.17898
2014,47173,Tennessee,TN,Union County,0.17595
2014,47175,Tennessee,TN,Van Buren County,0.11158
2014,47177,Tennessee,TN,Warren County,0.14902
2014,47179,Tennessee,TN,Washington County,0.23882
2014,47181,Tennessee,TN,Wayne County,0.12358
2014,47183,Tennessee,TN,Weakley County,0.17042
2014,47185,Tennessee,TN,White County,0.15201
2014,47187,Tennessee,TN,Williamson County,0.42213
2014,47189,Tennessee,TN,Wilson County,0.27233
2014,48001,Texas,TX,Anderson County,0.13147
2014,48003,Texas,TX,Andrews County,0.15778
2014,48005,Texas,TX,Angelina County,0.17302
2014,48007,Texas,TX,Aransas County,0.2382
2014,48009,Texas,TX,Archer County,0.16137
2014,48011,Texas,TX,Armstrong County,0.18235
2014,48013,Texas,TX,Atascosa County,0.16193
2014,48015,Texas,TX,Austin County,0.23501
2014,48017,Texas,TX,Bailey County,0.12376
2014,48019,Texas,TX,Bandera County,0.22291
2014,48021,Texas,TX,Bastrop County,0.20642
2014,48023,Texas,TX,Baylor County,0.19048
2014,48025,Texas,TX,Bee County,0.12534
2014,48027,Texas,TX,Bell County,0.18402
2014,48029,Texas,TX,Bexar County,0.23779
2014,48031,Texas,TX,Blanco County,0.26854
2014,48033,Texas,TX,Borden County,0.17647
2014,48035,Texas,TX,Bosque County,0.15897
2014,48037,Texas,TX,Bowie County,0.17244
2014,48039,Texas,TX,Brazoria County,0.26551
2014,48041,Texas,TX,Brazos County,0.29773
2014,48043,Texas,TX,Brewster County,0.24104
2014,48045,Texas,TX,Briscoe County,0.14483
2014,48047,Texas,TX,Brooks County,0.11765
2014,48049,Texas,TX,Brown County,0.15148
2014,48051,Texas,TX,Burleson County,0.17356
2014,48053,Texas,TX,Burnet County,0.22765
2014,48055,Texas,TX,Caldwell County,0.18618
